Protein ID,Disorder,Linear B-cell Epitopes,Tandem Repeats,Non-syn SNPs,Protein Length,Tajimas D (Guinea),Tajimas D (Gambia)
PF3D7_1413100,8.38,6.28,0.0,0.7,573,-0.81,-1.54
PF3D7_1413200,73.92,42.58,21.29,1.44,418,-99.0,-99.0
PF3D7_1413400,23.79,14.77,0.0,0.16,643,-1.62,-1.74
PF3D7_1413500,2.31,7.49,0.0,0.29,347,-1.61,-1.34
PF3D7_1413600,7.2,11.48,0.0,0.19,514,-1.68,-1.65
PF3D7_1413700,32.23,16.57,0.0,3.38,1213,-2.14,-2.17
PF3D7_1413800,16.22,4.11,0.0,0.21,487,-99.0,-99.0
PF3D7_1413900,14.44,5.77,0.0,0.0,381,-99.0,-99.0
PF3D7_1414000,16.21,17.79,0.0,0.0,253,-1.72,-1.15
PF3D7_1414100,49.53,22.75,6.06,1.48,743,-1.86,-1.34
PF3D7_1414200,22.6,31.7,6.39,1.23,407,-0.71,-0.08
PF3D7_1414300,1.37,8.68,0.0,0.0,219,-99.0,-99.0
PF3D7_1414400,3.29,10.86,0.0,0.0,304,-99.0,-99.0
PF3D7_1414500,42.75,22.59,5.87,1.6,2758,-2.27,-1.64
PF3D7_1414600,0.96,12.31,0.0,0.19,520,-1.37,-1.03
PF3D7_1414700,46.24,11.85,1.37,0.22,1384,-2.32,-1.77
PF3D7_1414800,46.27,24.38,0.0,0.0,201,-99.0,-99.0
PF3D7_1414900,21.14,12.33,4.03,0.34,1192,-2.13,-2.06
PF3D7_1415000,30.12,4.97,0.0,0.62,322,-99.0,-99.0
PF3D7_1415100,19.15,7.12,0.0,0.17,590,-2.24,-1.38
PF3D7_1415300,29.67,8.31,0.0,0.0,337,-99.0,-99.0
PF3D7_1415400,100.0,35.89,19.0,1.22,1474,-1.11,-0.55
PF3D7_1415500,12.72,7.58,5.84,0.35,1148,-1.7,-1.39
PF3D7_1415600,15.72,19.0,0.0,0.17,1158,-1.98,-2.01
PF3D7_1415700,1.4,4.9,0.0,0.0,572,-1.82,-2.0
PF3D7_1415800,22.57,6.56,0.0,0.0,381,-99.0,-99.0
PF3D7_1415900,36.99,12.33,0.0,0.0,146,-99.0,-99.0
PF3D7_1416000,5.45,1.36,0.0,0.0,220,-99.0,-99.0
PF3D7_1416100,7.36,11.31,3.09,0.43,937,-2.19,-2.08
PF3D7_1416200,61.49,21.01,4.3,0.44,2280,-2.54,-2.37
PF3D7_1416300,6.71,2.64,3.6,0.0,417,-1.86,-1.05
PF3D7_1416400,25.7,7.43,0.0,0.15,646,-2.18,-1.74
PF3D7_1416500,3.83,11.49,0.0,0.0,470,-1.73,-1.65
PF3D7_1416600,47.82,17.65,1.39,0.36,3026,-2.07,-1.91
PF3D7_1416700,8.33,5.3,0.0,0.0,132,-99.0,-99.0
PF3D7_1416800,20.33,16.47,0.0,0.15,674,-1.92,-1.89
PF3D7_1416900,26.53,26.53,0.0,0.0,147,-99.0,-99.0
PF3D7_1417000,23.56,17.54,0.0,0.0,382,-99.0,-99.0
PF3D7_1417100,3.66,15.38,0.0,0.0,273,-99.0,-99.0
PF3D7_1417200,66.46,22.97,6.2,0.38,4466,-2.65,-2.19
PF3D7_1417300,30.78,16.37,1.69,0.8,1124,-2.12,-1.85
PF3D7_1417500,23.18,18.45,0.0,0.0,466,-99.0,-99.0
PF3D7_1417600,69.61,20.48,16.24,0.34,4662,-2.33,-2.16
PF3D7_1417700,41.13,27.27,0.0,0.0,231,-99.0,-99.0
PF3D7_1417800,21.94,12.87,0.0,0.1,971,-1.94,-1.41
PF3D7_1417900,1.39,22.22,0.0,0.0,144,-99.0,-99.0
PF3D7_1418000,18.79,12.77,0.0,0.0,282,-1.51,-1.73
PF3D7_1418100,32.19,11.15,2.42,0.28,3597,-1.9,-1.23
PF3D7_1418200,17.47,30.12,0.0,0.6,166,-99.0,-99.0
PF3D7_1418300,0.74,6.62,0.0,0.0,136,-99.0,-99.0
PF3D7_1418900,46.69,17.81,0.0,0.11,876,-2.2,-1.9
PF3D7_1419000,41.34,25.21,6.09,1.11,1166,-2.04,-1.75
PF3D7_1419100,36.6,11.91,3.27,0.58,1041,-2.39,-2.18
PF3D7_1419200,12.22,12.52,2.38,1.19,671,-1.8,-1.55
PF3D7_1419300,0.47,6.64,0.0,0.0,211,-99.0,-99.0
PF3D7_1419400,46.12,15.22,5.32,0.5,2201,-2.39,-2.12
PF3D7_1419500,0.95,5.21,0.0,0.0,211,-99.0,-99.0
PF3D7_1419600,18.3,11.98,0.0,0.0,459,-1.89,-1.3
PF3D7_1419700,30.45,27.7,13.56,0.59,509,-1.86,-1.55
PF3D7_1419800.1,4.2,6.0,0.0,0.0,500,-99.0,-99.0
PF3D7_1419800.2,11.36,5.68,0.0,0.37,546,-99.0,-99.0
PF3D7_1419900,33.04,8.57,0.0,0.0,572,-99.0,-99.0
PF3D7_1420000,47.11,43.6,32.85,0.21,484,-99.0,-99.0
PF3D7_1420100,9.04,17.46,4.35,0.69,1449,-1.78,-1.61
PF3D7_1420200,21.04,11.89,0.0,0.24,1245,-2.06,-1.99
PF3D7_1420300,27.48,16.23,12.58,0.33,302,-99.0,-99.0
PF3D7_1420400,15.3,13.16,2.14,0.11,889,-1.2,-0.18
PF3D7_1420500,19.05,17.18,11.73,1.11,1176,-2.04,-2.17
PF3D7_1420600,7.71,9.63,5.59,0.96,519,-1.71,-0.41
PF3D7_1420700,45.82,36.22,0.0,0.1,969,-2.42,-2.07
PF3D7_1420800,15.56,7.0,0.0,0.0,257,-99.0,-99.0
PF3D7_1420900,6.37,2.7,0.0,0.0,408,-99.0,-99.0
PF3D7_1421000,47.46,28.25,0.0,0.0,177,-0.2,0.65
PF3D7_1421100,22.27,18.12,9.9,3.11,1253,-0.71,-0.5
PF3D7_1421200,27.62,23.81,0.0,0.0,105,-0.27,-0.8
PF3D7_1421300,40.06,19.19,2.76,0.2,1016,-1.27,-0.97
PF3D7_1421400,2.08,2.78,0.0,0.0,288,-99.0,-99.0
PF3D7_1421500,5.31,17.7,0.0,0.0,113,-99.0,-99.0
PF3D7_1421600,31.29,17.84,6.14,0.44,684,-1.8,-1.65
PF3D7_1421800,36.93,33.42,9.7,0.27,371,-1.34,-1.48
PF3D7_1421900,8.75,5.62,0.0,0.62,160,-99.0,-99.0
PF3D7_1422100,19.74,19.47,0.0,0.26,380,-99.0,-99.0
PF3D7_1422200,1.93,2.89,0.0,0.0,311,-99.0,-99.0
PF3D7_1422300,41.24,18.36,4.24,1.69,354,-99.0,-99.0
PF3D7_1422400,21.96,9.57,9.2,2.27,1630,-1.66,-1.31
PF3D7_1422500,29.02,7.65,0.0,0.2,510,-99.0,-99.0
PF3D7_1422600,59.91,19.97,19.66,0.94,641,-0.93,-1.29
PF3D7_1422700,48.4,20.76,8.74,0.59,1190,-1.93,-1.09
PF3D7_1422800,7.66,5.36,2.68,0.77,522,-0.71,0.12
PF3D7_1422900,9.41,10.82,0.0,0.47,425,-0.87,-0.06
PF3D7_1423000,20.53,10.88,0.0,0.0,487,-99.0,-99.0
PF3D7_1423100,1.01,6.93,0.0,0.0,592,-2.24,-1.74
PF3D7_1423200,48.65,27.58,11.43,0.9,446,-1.25,-1.39
PF3D7_1423300,10.84,7.82,0.0,0.0,959,-2.26,-2.05
PF3D7_1423400,26.42,14.74,11.06,0.61,1465,-1.23,-1.23
PF3D7_1423500,22.64,16.41,24.98,3.08,1621,-1.24,-1.17
PF3D7_1423600,4.23,3.52,0.0,0.0,284,-99.0,-99.0
PF3D7_1423700,58.28,39.35,7.32,0.58,1558,-2.33,-2.04
PF3D7_1423800,23.91,12.67,3.27,1.36,1468,-2.08,-1.77
PF3D7_1424100,26.87,18.71,0.0,0.0,294,-1.86,-1.17
PF3D7_1424400,13.07,13.78,0.0,0.0,283,-99.0,-99.0
PF3D7_1425200,11.82,8.62,0.0,0.0,406,-99.0,-99.0
PF3D7_1425300,20.85,20.2,0.0,0.0,307,-99.0,-99.0
PF3D7_1425400,19.42,11.89,0.0,0.4,1236,-1.99,-1.72
PF3D7_1425500,6.29,20.0,0.0,0.0,175,-99.0,-99.0
PF3D7_1425600,24.09,22.07,12.91,1.35,1781,-2.11,-2.01
PF3D7_1425700,22.01,23.12,0.0,0.0,359,-99.0,-99.0
PF3D7_1425800,19.25,30.85,19.88,2.38,966,-2.29,-1.44
PF3D7_1425900,10.6,9.24,0.0,0.0,368,-99.0,-99.0
PF3D7_1426000,6.83,14.29,0.0,0.0,161,-99.0,-99.0
PF3D7_1426100,19.3,14.04,0.0,0.0,171,-99.0,-99.0
PF3D7_1426200,15.21,5.24,0.0,0.0,401,-99.0,-99.0
PF3D7_1426300,7.27,4.63,1.65,0.0,605,-1.74,-1.74
PF3D7_1426400,0.68,6.76,0.0,0.0,148,-99.0,-99.0
PF3D7_1426500,16.21,5.61,0.0,0.15,660,-99.0,-99.0
PF3D7_1426600,8.67,8.25,2.31,0.7,1431,-1.54,-1.44
PF3D7_1426700,9.41,10.45,0.0,0.26,1148,-0.53,-1.02
PF3D7_1426800,31.94,20.08,13.11,1.15,2082,-2.38,-2.08
PF3D7_1426900,2.27,14.77,0.0,0.0,88,-99.0,-99.0
PF3D7_1427000,28.57,17.88,0.0,0.17,1169,-2.09,-2.07
PF3D7_1427100,47.73,29.32,15.61,0.68,1320,-99.0,-99.0
PF3D7_1427200,22.39,25.37,0.0,0.0,134,-99.0,-99.0
PF3D7_1427300,25.59,7.31,1.08,0.0,1477,-2.14,-1.89
PF3D7_1427500,8.88,4.07,0.0,0.12,811,-99.0,-99.0
PF3D7_1427600,20.08,9.83,0.0,0.21,478,-1.63,-1.69
PF3D7_1427700,11.11,12.7,0.0,1.59,63,-99.0,-99.0
PF3D7_1427800,4.88,9.35,0.0,0.0,246,-99.0,-99.0
PF3D7_1427900,40.57,35.59,0.0,0.36,281,-99.0,-99.0
PF3D7_1428100,39.09,32.34,8.79,0.47,637,-1.52,-1.45
PF3D7_1428200,29.67,11.37,0.0,0.0,809,-1.48,-1.39
PF3D7_1428300,7.69,12.2,0.0,0.0,377,-99.0,-99.0
PF3D7_1428400,47.94,22.46,5.23,1.21,1990,-1.47,-1.28
PF3D7_1428500,36.04,17.38,0.93,0.21,2353,-2.09,-1.92
PF3D7_1428700,10.39,21.25,3.23,0.23,433,-1.37,-1.73
PF3D7_1428800,32.97,13.62,0.0,0.0,367,-99.0,-99.0
PF3D7_1428900,32.04,24.91,6.44,0.69,1445,-1.97,-1.78
PF3D7_1429000,33.33,6.75,10.13,0.42,237,-99.0,-99.0
PF3D7_1429100,12.48,17.61,0.0,0.18,545,-99.0,-99.0
PF3D7_1429200,26.05,27.49,11.97,0.51,1186,-2.15,-1.65
PF3D7_1429300,2.96,15.9,0.0,0.27,371,-1.18,-0.56
PF3D7_1429400,40.45,17.52,8.1,2.02,2779,-2.06,-1.67
PF3D7_1429500,31.32,16.67,6.05,1.48,744,-0.45,-1.01
PF3D7_1429600,29.22,17.35,0.0,0.91,219,-99.0,-99.0
PF3D7_1429700,14.75,10.11,0.0,0.0,366,-99.0,-99.0
PF3D7_1429800,32.55,12.85,2.99,0.73,1370,-0.61,-0.04
PF3D7_1429900,22.43,17.5,1.94,0.69,1440,-1.44,-0.99
PF3D7_1430000,17.63,9.73,0.0,0.3,329,-99.0,-99.0
PF3D7_1430100,1.57,3.13,0.0,0.31,319,-99.0,-99.0
PF3D7_1430200,7.18,12.28,0.0,0.0,627,-1.86,-1.88
PF3D7_1430300,66.13,30.3,12.31,0.34,2657,-1.88,-1.75
PF3D7_1430400,16.11,16.69,12.05,0.7,863,-1.43,-0.79
PF3D7_1430500,19.46,7.47,3.39,0.0,442,-1.36,-1.48
PF3D7_1430600,20.21,15.98,0.0,1.03,876,-1.8,-1.73
PF3D7_1430700,5.49,9.8,0.0,0.0,510,-1.67,-2.0
PF3D7_1430800,16.6,6.42,0.0,0.0,265,-99.0,-99.0
PF3D7_1430900,4.65,11.05,0.0,0.0,172,-1.7,-1.89
PF3D7_1431000,29.96,15.18,0.0,0.0,257,-99.0,-99.0
PF3D7_1431100,11.53,21.9,0.0,0.0,347,-99.0,-99.0
PF3D7_1431200,41.71,22.69,3.35,2.29,1225,0.17,-0.22
PF3D7_1431300,44.54,17.77,13.57,3.84,833,-1.82,-1.48
PF3D7_1431400,70.51,38.48,2.63,1.01,990,-1.37,-1.16
PF3D7_1431500,31.84,19.58,15.1,0.55,914,-2.06,-1.73
PF3D7_1431600,8.87,8.44,0.0,0.0,462,-99.0,-99.0
PF3D7_1431700,12.12,7.27,0.0,0.0,165,-99.0,-99.0
PF3D7_1431800,13.84,9.84,1.83,0.0,874,-2.55,-1.76
PF3D7_1431900,8.47,5.6,0.0,0.41,732,-1.61,-1.08
PF3D7_1432000,38.46,10.63,6.11,0.23,442,-0.67,-0.21
PF3D7_1432100,0.35,3.11,0.0,0.0,289,-1.31,-0.95
PF3D7_1432200,30.72,8.98,5.81,0.78,1670,-2.16,-0.87
PF3D7_1432300,18.18,10.37,5.98,1.59,1639,-2.15,-1.61
PF3D7_1432400,15.29,9.24,2.93,0.27,1504,-1.83,-1.22
PF3D7_1432500,34.91,12.61,0.0,0.0,444,-99.0,-99.0
PF3D7_1432600,29.12,16.15,1.26,0.33,1195,-99.0,-99.0
PF3D7_1432700,1.34,2.68,0.0,0.0,224,-99.0,-99.0
PF3D7_1432800,27.83,21.83,1.5,1.64,733,-1.54,-1.49
PF3D7_1432900,8.18,10.41,0.0,0.0,269,-99.0,-99.0
PF3D7_1433000,7.27,10.91,0.0,0.0,55,-99.0,-99.0
PF3D7_1433100,22.8,11.04,6.41,0.36,1123,-2.17,-1.65
PF3D7_1433200,22.34,15.86,3.16,0.55,1267,-1.75,-0.57
PF3D7_1433300,15.19,11.92,0.0,0.0,428,-0.05,-0.81
PF3D7_1433400,58.05,19.61,6.64,0.63,5757,-2.52,-2.29
PF3D7_1433500,32.95,21.6,1.22,0.07,1472,-1.62,-1.68
PF3D7_1433600,13.86,10.89,0.0,0.99,101,-99.0,-99.0
PF3D7_1433700,13.9,5.45,0.58,0.1,2072,-2.49,-2.0
PF3D7_1433800,33.41,10.42,9.71,1.38,2688,-2.48,-2.07
PF3D7_1433900,4.28,2.83,3.82,0.92,1518,-2.32,-1.63
PF3D7_1434000,3.5,1.17,0.0,0.78,257,-99.0,-99.0
PF3D7_1434100,6.63,8.6,3.69,0.25,407,-1.61,-0.08
PF3D7_1434200,10.74,24.16,0.0,0.0,149,-99.0,-99.0
PF3D7_1434300,4.43,21.81,4.08,0.0,564,-99.0,-99.0
PF3D7_1434400,17.89,19.3,7.02,0.0,285,-99.0,-99.0
PF3D7_1434500,55.76,15.71,6.84,1.1,8105,-2.25,-1.9
PF3D7_1434600,33.12,26.43,6.53,0.8,628,-1.45,-0.5
PF3D7_1434700,12.35,12.96,0.0,0.0,162,-99.0,-99.0
PF3D7_1434800,26.59,19.05,0.0,0.0,252,-99.0,-99.0
PF3D7_1434900,14.98,5.5,0.0,0.31,327,-2.3,-1.89
PF3D7_1435000,20.23,6.51,0.0,0.0,430,-99.0,-99.0
PF3D7_1435100,8.08,7.8,0.0,0.0,359,-2.11,-1.89
PF3D7_1435200,14.48,18.38,0.0,0.0,359,-99.0,-99.0
PF3D7_1435300,22.12,14.36,2.61,0.26,3106,-2.43,-1.89
PF3D7_1435400,21.05,7.89,0.0,0.0,190,-99.0,-99.0
PF3D7_1435500,20.08,21.65,0.0,0.0,254,-99.0,-99.0
PF3D7_1435600,80.82,17.06,6.71,0.73,1788,-1.6,-1.02
PF3D7_1435700.1,51.21,19.27,7.38,0.0,908,-99.0,-99.0
PF3D7_1435700.2,45.5,19.71,7.55,0.0,888,-99.0,-99.0
PF3D7_1435800,13.1,13.1,0.0,0.2,504,-1.44,-1.23
PF3D7_1435900,0.32,2.56,0.0,0.32,313,-0.92,-1.35
PF3D7_1436000,2.42,8.98,0.0,0.17,579,-99.0,-99.0
PF3D7_1436100,33.2,15.14,5.34,0.46,1949,-2.36,-1.97
PF3D7_1436200,36.27,20.54,6.26,0.26,2269,-2.38,-1.74
PF3D7_1436300,75.23,49.14,2.42,0.81,993,-1.71,-0.78
PF3D7_1436400,11.55,6.96,3.96,0.16,1264,-2.34,-1.57
PF3D7_1436500,17.87,6.96,0.0,0.46,431,-99.0,-99.0
PF3D7_1436600,6.57,6.68,0.0,0.0,853,-1.24,-0.56
PF3D7_1436700,19.79,14.0,1.16,0.12,864,-2.24,-1.89
PF3D7_1436800,7.79,5.33,0.0,0.0,244,-99.0,-99.0
PF3D7_1436900,12.5,5.5,0.0,0.0,200,-99.0,-99.0
PF3D7_1437000,49.26,26.65,10.48,0.0,544,-1.36,-1.16
PF3D7_1437100,17.09,6.96,0.0,0.0,158,-99.0,-99.0
PF3D7_1437200,9.09,11.92,0.0,0.0,847,-99.0,-99.0
PF3D7_1437300,11.79,9.43,0.0,0.0,212,-99.0,-99.0
PF3D7_1437400,16.32,9.14,1.83,0.13,766,-2.3,-1.89
PF3D7_1437500,12.18,11.44,0.0,0.37,271,-2.02,-1.21
PF3D7_1437600,4.44,3.07,0.0,0.17,586,-1.77,-0.32
PF3D7_1437700,6.78,5.04,0.0,0.0,973,-2.46,-1.89
PF3D7_1437800,5.43,7.07,0.0,0.0,184,-99.0,-99.0
PF3D7_1437900,18.87,20.52,0.0,0.0,424,-1.86,-1.55
PF3D7_1438000,20.73,18.61,0.0,0.15,661,-1.42,-1.18
PF3D7_1438100,16.45,9.02,0.0,0.0,377,-99.0,-99.0
PF3D7_1438400,40.15,13.02,9.36,1.14,2020,-1.12,-0.73
PF3D7_1438500,21.8,8.79,0.0,0.11,876,-99.0,-99.0
PF3D7_1438600,5.05,3.61,0.0,0.36,277,-1.23,-0.49
PF3D7_1438700,13.27,6.64,0.0,0.0,452,-2.24,-1.61
PF3D7_1438800,6.72,14.02,0.0,0.0,699,-1.86,-1.89
PF3D7_1438900,0.51,5.64,0.0,0.0,195,-99.0,-99.0
PF3D7_1439000,22.55,5.11,0.0,0.0,235,-99.0,-99.0
PF3D7_1439100,18.41,10.36,0.0,0.08,2472,-2.47,-1.55
PF3D7_1439200,9.62,3.51,0.0,0.0,1226,-2.24,-2.01
PF3D7_1439300,23.07,11.26,0.0,0.22,1803,-2.41,-1.99
PF3D7_1439400,1.41,28.45,0.0,0.0,355,-1.86,-1.39
PF3D7_1439500,75.05,24.67,14.9,2.23,1074,-1.91,-1.77
PF3D7_1439600,5.0,12.78,0.0,0.0,180,-99.0,-99.0
PF3D7_1439700,3.98,7.03,0.0,0.0,327,-1.35,-2.18
PF3D7_1439800,30.29,9.13,0.0,0.0,241,-99.0,-99.0
PF3D7_1439900,0.4,10.48,0.0,0.0,248,-99.0,-99.0
PF3D7_1440000,48.96,14.61,4.85,0.68,2204,-2.33,-1.75
PF3D7_1440100,19.92,16.37,2.47,0.1,1014,-2.09,-1.23
PF3D7_1440200,25.45,8.85,0.0,0.06,1560,-2.61,-2.08
PF3D7_1440300,16.63,5.32,0.0,0.0,451,-99.0,-99.0
PF3D7_1440400,22.97,6.95,0.0,0.23,1280,-2.17,-1.72
PF3D7_1440500,7.96,7.96,0.0,0.36,553,-99.0,-99.0
PF3D7_1440600,16.85,4.32,0.0,0.0,463,-1.83,-1.13
PF3D7_1440700,23.33,9.0,1.36,0.27,733,-1.06,-0.74
PF3D7_1440800,21.82,11.86,4.12,0.34,582,-1.25,-0.12
PF3D7_1440900,12.39,7.26,0.0,0.85,234,-1.47,-1.17
PF3D7_1441000,13.13,7.55,0.0,0.36,556,-0.82,0.09
PF3D7_1441100,100.0,91.19,25.11,0.0,227,-99.0,-99.0
PF3D7_1441200,0.92,3.23,0.0,0.0,217,-99.0,-99.0
PF3D7_1441300,25.86,14.78,3.38,0.31,2247,-2.05,-1.67
PF3D7_1441400,14.62,19.76,1.98,0.0,506,-99.0,-99.0
PF3D7_1441500,10.52,9.69,0.0,0.41,485,-1.76,-1.72
PF3D7_1441600,41.83,21.27,0.0,0.18,569,-99.0,-99.0
PF3D7_1441700,21.4,12.66,0.0,0.0,458,-99.0,-99.0
PF3D7_1441800,27.95,11.79,0.0,0.0,229,-99.0,-99.0
PF3D7_1441900,8.96,8.96,0.0,0.0,67,-99.0,-99.0
PF3D7_1442100,2.75,4.59,0.0,0.0,109,-1.25,-1.36
PF3D7_1442200,31.2,11.2,0.0,0.2,1000,-1.83,-1.89
PF3D7_1442300,13.68,15.17,0.0,0.0,402,-2.09,-1.74
PF3D7_1442400,17.75,17.04,2.51,0.19,2113,-2.48,-2.04
PF3D7_1442500,4.97,11.6,0.0,0.28,724,-99.0,-99.0
PF3D7_1442600,89.95,43.92,15.92,3.3,3543,-2.42,-1.79
PF3D7_1442700,35.76,13.14,2.79,0.44,2511,-2.31,-1.61
PF3D7_1442800,7.96,5.97,0.0,0.0,402,-2.14,-2.01
PF3D7_1442900,49.41,21.54,5.59,0.77,3384,-2.2,-1.45
PF3D7_1443000,46.14,12.07,2.37,0.24,1268,-2.66,-1.91
PF3D7_1443100,68.12,38.85,1.74,0.17,574,-1.92,-1.1
PF3D7_1443200,8.05,4.7,0.0,0.0,596,-1.29,-0.45
PF3D7_1443300,11.88,4.95,0.0,0.0,101,-99.0,-99.0
PF3D7_1443400,16.73,13.68,1.47,0.49,819,-1.63,-0.98
PF3D7_1443500,27.84,9.63,0.0,0.0,862,-2.3,-1.48
PF3D7_1443600,28.03,13.91,0.0,0.11,1898,-2.52,-2.18
PF3D7_1443700,6.2,1.09,0.0,0.0,274,-99.0,-99.0
PF3D7_1443800,58.09,23.77,0.0,0.25,408,-1.83,-1.55
PF3D7_1443900,27.18,17.58,0.0,0.0,927,-2.05,-1.64
PF3D7_1444000,1.32,4.85,0.0,0.0,227,-1.66,-1.43
PF3D7_1444100,56.88,13.32,3.32,0.55,7231,-2.42,-1.84
PF3D7_1444200,6.76,14.01,0.0,0.0,207,-99.0,-99.0
PF3D7_1444300,21.23,9.59,0.0,0.0,292,-99.0,-99.0
PF3D7_1444400,2.19,2.98,0.0,0.2,503,-1.63,-1.8
PF3D7_1444500,30.49,9.69,3.21,0.19,1558,-2.47,-1.92
PF3D7_1444600,5.79,5.79,0.0,0.0,121,-99.0,-99.0
PF3D7_1444800,7.86,12.47,0.0,0.0,369,-99.0,-99.0
PF3D7_1444900,4.07,7.56,8.72,0.0,172,-99.0,-99.0
PF3D7_1445000,6.4,6.4,0.0,0.0,406,-99.0,-99.0
PF3D7_1445100,17.23,8.75,1.5,0.44,1132,-1.12,-0.76
PF3D7_1445200,42.96,15.2,0.0,0.88,796,-2.47,-1.94
PF3D7_1445300,9.27,6.79,0.0,0.0,604,-1.32,-1.57
PF3D7_1445400,39.73,22.25,6.13,0.11,881,-1.87,-0.98
PF3D7_1445500,18.79,16.78,0.0,0.0,149,-99.0,-99.0
PF3D7_1445600,37.75,20.97,0.0,0.34,596,-2.38,-1.55
PF3D7_1445700,24.22,31.34,0.0,0.0,351,-99.0,-99.0
PF3D7_1445800,15.08,5.72,3.98,0.17,1207,-2.02,-2.09
PF3D7_1445900,15.94,15.94,0.0,0.0,527,-1.18,-1.32
PF3D7_1446100,11.49,5.52,4.93,0.15,670,-1.86,-1.53
PF3D7_1446200,1.49,5.79,0.0,0.0,605,-1.83,-1.89
PF3D7_1446300,10.75,9.4,0.0,0.08,1191,-1.59,-2.14
PF3D7_1446400,16.63,3.61,0.0,0.48,415,-99.0,-99.0
PF3D7_1446500,68.34,27.22,7.0,0.4,3001,-2.18,-1.55
PF3D7_1446600,20.24,19.05,0.0,0.0,168,-99.0,-99.0
PF3D7_1446700,7.0,9.52,0.0,0.28,357,-1.25,-0.96
PF3D7_1446800,20.0,7.8,0.0,0.0,205,-99.0,-99.0
PF3D7_1446900,15.67,5.48,0.0,0.0,383,-1.83,-1.55
PF3D7_1447000,15.81,20.22,5.51,0.0,272,-99.0,-99.0
PF3D7_1447100,19.44,22.22,0.0,2.08,144,-1.86,-1.23
PF3D7_1447200,60.87,35.16,0.0,1.89,529,-1.68,-1.68
PF3D7_1447300,6.25,8.04,0.0,1.79,112,-99.0,-99.0
PF3D7_1447400,1.98,3.16,0.0,0.0,253,-99.0,-99.0
PF3D7_1447500,2.78,6.94,0.0,0.0,144,-99.0,-99.0
PF3D7_1447600,12.4,7.44,0.0,0.0,121,-1.67,-0.92
PF3D7_1447700,7.31,2.34,0.0,0.29,342,-99.0,-99.0
PF3D7_1447800,37.71,20.19,5.89,1.46,1986,-2.46,-2.14
PF3D7_1447900,19.14,9.77,2.25,0.29,1024,-1.51,-0.41
PF3D7_1448000,12.0,16.63,0.71,0.31,1275,-2.18,-1.51
PF3D7_1448100,8.21,17.95,0.0,0.51,195,-99.0,-99.0
PF3D7_1448200,7.88,5.39,0.0,0.41,1206,-2.32,-2.22
PF3D7_1448300,43.02,33.27,7.98,0.67,1641,-2.39,-1.81
PF3D7_1448400,3.41,9.05,0.0,0.12,851,-1.91,-1.21
PF3D7_1448500,46.81,17.36,10.72,2.02,3704,-2.13,-1.44
PF3D7_1448600,11.46,7.51,0.0,0.79,253,-99.0,-99.0
PF3D7_1448700,31.83,15.92,0.0,0.6,333,-0.83,-0.95
PF3D7_1448800,3.31,4.04,0.0,0.0,272,-1.58,-1.74
PF3D7_1448900,12.0,8.0,0.0,1.33,75,-99.0,-99.0
PF3D7_1449000,6.05,6.05,0.0,2.82,248,-0.71,-0.7
PF3D7_1449100,48.3,21.28,2.33,0.0,1029,-2.36,-2.14
PF3D7_1449200,8.24,8.24,0.0,0.0,85,-99.0,-99.0
PF3D7_1449300,55.26,21.05,5.85,1.75,684,-2.17,-1.2
PF3D7_1449400,61.21,18.33,5.35,1.1,1271,-2.1,-1.45
PF3D7_1449500,71.05,34.83,6.85,0.56,715,-1.54,-1.9
PF3D7_1449600,13.29,16.87,0.0,0.6,504,-1.2,-0.74
PF3D7_1449700,49.47,13.2,3.08,0.35,1136,-2.49,-2.28
PF3D7_1449800,6.21,22.03,0.0,1.13,177,-99.0,-99.0
PF3D7_1449900,24.12,21.76,6.18,0.59,340,-99.0,-99.0
PF3D7_1450000,13.83,13.56,0.0,0.27,376,-99.0,-99.0
PF3D7_1450100,14.0,6.2,0.0,0.0,500,-99.0,-99.0
PF3D7_1450300,8.9,9.25,4.28,0.12,865,-99.0,-99.0
PF3D7_1450400,39.21,22.61,2.44,0.38,1844,-2.3,-1.59
PF3D7_1450500,46.7,22.69,7.92,2.0,1653,-2.05,-2.12
PF3D7_1450600,1.36,3.07,0.0,0.34,587,-2.07,-1.39
PF3D7_1450700,84.35,45.65,4.52,0.97,620,-1.87,-1.77
PF3D7_1450800,4.68,7.35,0.0,0.0,449,-99.0,-99.0
PF3D7_1450900,1.01,1.76,0.0,0.0,398,-1.91,-2.01
PF3D7_1451000,24.88,17.29,0.0,0.37,804,-2.29,-1.99
PF3D7_1451100,1.32,12.26,0.0,0.0,832,-1.56,-1.89
PF3D7_1451200,41.22,24.93,1.26,0.13,1504,-2.44,-2.16
PF3D7_1451300,20.52,12.23,0.0,0.0,229,-1.82,-1.32
PF3D7_1451400,40.72,22.55,9.97,0.77,1304,-2.12,-1.67
PF3D7_1451500,31.29,24.49,0.0,0.0,147,-99.0,-99.0
PF3D7_1451600,4.74,10.64,0.0,0.0,865,-2.39,-2.01
PF3D7_1451700,7.34,9.04,0.0,0.0,177,-99.0,-99.0
PF3D7_1451800,16.2,16.87,0.0,0.11,895,-1.13,-1.0
PF3D7_1451900,38.19,18.08,2.72,0.39,1029,-2.03,-1.52
PF3D7_1452000,55.78,30.33,10.37,1.28,2189,-1.41,-2.21
PF3D7_1452100,7.4,4.44,0.0,0.0,338,-99.0,-99.0
